,Unnamed: 0,Unnamed: 0.1,County Name,countyFIPS,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_average,Total Deaths,Incremental Deaths,death moving_average,population,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
47682,47682,48016,Baldwin County,13009,GA,13,2020-10-02,2132,5.0,6.428571428571429,57,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-02,0.0,3.0,,,-18.0,2.0
47683,47683,48017,Baldwin County,13009,GA,13,2020-10-03,2142,10.0,5.428571428571429,58,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-03,-2.0,3.0,,,-15.0,-1.0
47684,47684,48018,Baldwin County,13009,GA,13,2020-10-04,2145,3.0,5.142857142857143,58,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-04,0.0,-3.0,,,-22.0,
47685,47685,48019,Baldwin County,13009,GA,13,2020-10-05,2149,4.0,5.142857142857143,58,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-05,2.0,-2.0,,,-17.0,2.0
47686,47686,48020,Baldwin County,13009,GA,13,2020-10-06,2151,2.0,3.4285714285714284,58,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-06,-2.0,-5.0,,,-19.0,4.0
47687,47687,48021,Baldwin County,13009,GA,13,2020-10-07,2165,14.0,5.428571428571429,59,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-07,-8.0,-5.0,,,-17.0,4.0
47688,47688,48022,Baldwin County,13009,GA,13,2020-10-08,2177,12.0,7.142857142857142,61,2.0,0.5714285714285714,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-08,-5.0,-6.0,,,-19.0,5.0
47689,47689,48023,Baldwin County,13009,GA,13,2020-10-09,2189,12.0,8.142857142857142,61,0.0,0.5714285714285714,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-09,-6.0,-6.0,,,-17.0,4.0
47690,47690,48024,Baldwin County,13009,GA,13,2020-10-10,2193,4.0,7.2857142857142865,61,0.0,0.42857142857142855,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-10,-11.0,-10.0,,,-11.0,2.0
47691,47691,48025,Baldwin County,13009,GA,13,2020-10-11,2196,3.0,7.2857142857142865,61,0.0,0.42857142857142855,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-11,-6.0,-4.0,,,-18.0,
47692,47692,48026,Baldwin County,13009,GA,13,2020-10-12,2202,6.0,7.571428571428571,62,1.0,0.5714285714285714,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-12,0.0,-5.0,,,-30.0,6.0
47693,47693,48027,Baldwin County,13009,GA,13,2020-10-13,2202,0.0,7.2857142857142865,62,0.0,0.5714285714285714,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-13,-1.0,-5.0,,,-23.0,6.0
47694,47694,48028,Baldwin County,13009,GA,13,2020-10-14,2219,17.0,7.7142857142857135,58,-4.0,-0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-14,-2.0,-1.0,,,-19.0,5.0
47695,47695,48029,Baldwin County,13009,GA,13,2020-10-15,2225,6.0,6.857142857142858,62,4.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-15,0.0,2.0,,,-23.0,5.0
47696,47696,48030,Baldwin County,13009,GA,13,2020-10-16,2231,6.0,6.0,62,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-16,-7.0,-6.0,,,-23.0,5.0
47697,47697,48031,Baldwin County,13009,GA,13,2020-10-17,2241,10.0,6.857142857142858,63,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-17,-9.0,-6.0,,,-15.0,0.0
47698,47698,48032,Baldwin County,13009,GA,13,2020-10-18,2245,4.0,7.0,63,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-18,-8.0,-5.0,,,-22.0,
47699,47699,48033,Baldwin County,13009,GA,13,2020-10-19,2250,5.0,6.857142857142858,63,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-19,-1.0,-1.0,,,-16.0,4.0
47700,47700,48034,Baldwin County,13009,GA,13,2020-10-20,2257,7.0,7.857142857142858,63,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-20,0.0,-9.0,,,-18.0,5.0
47701,47701,48035,Baldwin County,13009,GA,13,2020-10-21,2260,3.0,5.857142857142858,63,0.0,0.7142857142857143,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-21,-7.0,-4.0,,,-17.0,4.0
47702,47702,48036,Baldwin County,13009,GA,13,2020-10-22,2267,7.0,6.0,63,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-22,-6.0,-8.0,,,-18.0,5.0
47703,47703,48037,Baldwin County,13009,GA,13,2020-10-23,2285,18.0,7.7142857142857135,63,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-23,-6.0,-5.0,,,-16.0,4.0
47704,47704,48038,Baldwin County,13009,GA,13,2020-10-24,2297,12.0,8.0,64,1.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-24,-7.0,-8.0,,,-16.0,2.0
47705,47705,48039,Baldwin County,13009,GA,13,2020-10-25,2300,3.0,7.857142857142858,64,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-25,-8.0,-8.0,,,-18.0,
47706,47706,48040,Baldwin County,13009,GA,13,2020-10-26,2306,6.0,8.0,64,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-26,-5.0,-5.0,,,-16.0,4.0
47707,47707,48041,Baldwin County,13009,GA,13,2020-10-27,2306,0.0,7.0,64,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-27,-5.0,-6.0,,,-17.0,5.0
47708,47708,48042,Baldwin County,13009,GA,13,2020-10-28,2315,9.0,7.857142857142858,64,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-28,-5.0,-7.0,,,-15.0,4.0
47709,47709,48043,Baldwin County,13009,GA,13,2020-10-29,2316,1.0,7.0,64,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-29,1.0,-9.0,,,-17.0,6.0
47710,47710,48044,Baldwin County,13009,GA,13,2020-10-30,2322,6.0,5.285714285714286,65,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-30,2.0,4.0,,,-16.0,3.0
47711,47711,48045,Baldwin County,13009,GA,13,2020-10-31,2331,9.0,4.857142857142857,65,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-10-31,-7.0,4.0,,,-12.0,0.0
47712,47712,48046,Baldwin County,13009,GA,13,2020-11-01,2337,6.0,5.285714285714286,65,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-01,-2.0,-4.0,,,-17.0,
47713,47713,48047,Baldwin County,13009,GA,13,2020-11-02,2339,2.0,4.714285714285714,65,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-02,3.0,-2.0,,,-15.0,4.0
47714,47714,48048,Baldwin County,13009,GA,13,2020-11-03,2343,4.0,5.285714285714286,65,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-03,2.0,-3.0,,,-18.0,5.0
47715,47715,48049,Baldwin County,13009,GA,13,2020-11-04,2347,4.0,4.571428571428571,65,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-04,-8.0,-5.0,,,-17.0,6.0
47716,47716,48050,Baldwin County,13009,GA,13,2020-11-05,2355,8.0,5.571428571428571,66,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-05,-3.0,-5.0,,,-17.0,6.0
47717,47717,48051,Baldwin County,13009,GA,13,2020-11-06,2362,7.0,5.7142857142857135,66,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-06,-5.0,-8.0,,,-13.0,4.0
47718,47718,48052,Baldwin County,13009,GA,13,2020-11-07,2371,9.0,5.7142857142857135,66,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-07,-6.0,-10.0,,,-12.0,1.0
47719,47719,48053,Baldwin County,13009,GA,13,2020-11-08,2373,2.0,5.142857142857143,66,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-08,-5.0,-6.0,,,-18.0,
47720,47720,48054,Baldwin County,13009,GA,13,2020-11-09,2386,13.0,6.7142857142857135,67,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-09,-1.0,-5.0,,,-14.0,4.0
47721,47721,48055,Baldwin County,13009,GA,13,2020-11-10,2396,10.0,7.571428571428571,67,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-10,-1.0,-6.0,,,-16.0,6.0
47722,47722,48056,Baldwin County,13009,GA,13,2020-11-11,2402,6.0,7.857142857142858,67,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-11,-7.0,-11.0,,,-21.0,8.0
47723,47723,48057,Baldwin County,13009,GA,13,2020-11-12,2405,3.0,7.142857142857142,68,1.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-12,-5.0,-5.0,,,-16.0,7.0
47724,47724,48058,Baldwin County,13009,GA,13,2020-11-13,2416,11.0,7.7142857142857135,68,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-13,-5.0,-2.0,,,-15.0,4.0
47725,47725,48059,Baldwin County,13009,GA,13,2020-11-14,2421,5.0,7.142857142857142,68,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-14,3.0,-3.0,,,-12.0,1.0
47726,47726,48060,Baldwin County,13009,GA,13,2020-11-15,2423,2.0,7.142857142857142,68,0.0,0.2857142857142857,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-15,-2.0,-1.0,,,-17.0,
47727,47727,48061,Baldwin County,13009,GA,13,2020-11-16,2426,3.0,5.7142857142857135,68,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-16,2.0,-3.0,,,-13.0,4.0
47728,47728,48062,Baldwin County,13009,GA,13,2020-11-17,2439,13.0,6.142857142857142,68,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-17,-2.0,-5.0,,,-16.0,5.0
47729,47729,48063,Baldwin County,13009,GA,13,2020-11-18,2449,10.0,6.7142857142857135,68,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-18,-4.0,-5.0,,,-16.0,5.0
47730,47730,48064,Baldwin County,13009,GA,13,2020-11-19,2450,1.0,6.428571428571429,68,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-19,-2.0,-4.0,,,-16.0,6.0
47731,47731,48065,Baldwin County,13009,GA,13,2020-11-20,2462,12.0,6.571428571428571,68,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-20,-4.0,-5.0,,,-14.0,4.0
47732,47732,48066,Baldwin County,13009,GA,13,2020-11-21,2466,4.0,6.428571428571429,68,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-21,-4.0,-4.0,,,-6.0,1.0
47733,47733,48067,Baldwin County,13009,GA,13,2020-11-22,2469,3.0,6.571428571428571,68,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-22,3.0,-4.0,,,-13.0,
47734,47734,48068,Baldwin County,13009,GA,13,2020-11-23,2476,7.0,7.142857142857142,68,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-23,10.0,3.0,,,-25.0,5.0
47735,47735,48069,Baldwin County,13009,GA,13,2020-11-24,2484,8.0,6.428571428571429,69,1.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-24,17.0,12.0,,,-27.0,4.0
47736,47736,48070,Baldwin County,13009,GA,13,2020-11-25,2488,4.0,5.571428571428571,69,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-25,17.0,31.0,,,-34.0,5.0
47737,47737,48071,Baldwin County,13009,GA,13,2020-11-26,2496,8.0,6.571428571428571,69,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-26,-77.0,-31.0,,,-77.0,19.0
47738,47738,48072,Baldwin County,13009,GA,13,2020-11-27,2504,8.0,6.0,69,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-27,-15.0,-18.0,,,-55.0,13.0
47739,47739,48073,Baldwin County,13009,GA,13,2020-11-28,2518,14.0,7.428571428571429,69,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-28,-14.0,-20.0,,,-24.0,4.0
47740,47740,48074,Baldwin County,13009,GA,13,2020-11-29,2522,4.0,7.571428571428571,69,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-29,-11.0,-16.0,,,-23.0,
47741,47741,48075,Baldwin County,13009,GA,13,2020-11-30,2525,3.0,7.0,69,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-11-30,-2.0,-7.0,,,-17.0,5.0
47742,47742,48076,Baldwin County,13009,GA,13,2020-12-01,2527,2.0,6.142857142857142,69,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-01,4.0,-7.0,,,-19.0,5.0
47743,47743,48077,Baldwin County,13009,GA,13,2020-12-02,2538,11.0,7.142857142857142,69,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-02,-2.0,-3.0,,,-18.0,5.0
47744,47744,48078,Baldwin County,13009,GA,13,2020-12-03,2547,9.0,7.2857142857142865,69,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-03,-1.0,-4.0,,,-18.0,6.0
47745,47745,48079,Baldwin County,13009,GA,13,2020-12-04,2556,9.0,7.428571428571429,69,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-04,-9.0,-11.0,,,-18.0,6.0
47746,47746,48080,Baldwin County,13009,GA,13,2020-12-05,2564,8.0,6.571428571428571,69,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-05,-3.0,-6.0,,,-14.0,2.0
47747,47747,48081,Baldwin County,13009,GA,13,2020-12-06,2564,0.0,6.0,69,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-06,-4.0,-10.0,,,-20.0,
47748,47748,48082,Baldwin County,13009,GA,13,2020-12-07,2590,26.0,9.285714285714286,70,1.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-07,-1.0,-8.0,,,-21.0,5.0
47749,47749,48083,Baldwin County,13009,GA,13,2020-12-08,2601,11.0,10.571428571428571,70,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-08,-3.0,-9.0,,,-17.0,5.0
47750,47750,48084,Baldwin County,13009,GA,13,2020-12-09,2608,7.0,10.0,70,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-09,-4.0,-2.0,,,-18.0,5.0
47751,47751,48085,Baldwin County,13009,GA,13,2020-12-10,2620,12.0,10.428571428571429,70,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-10,-1.0,-1.0,,,-19.0,5.0
47752,47752,48086,Baldwin County,13009,GA,13,2020-12-11,2631,11.0,10.714285714285714,70,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-11,-8.0,-6.0,,,-18.0,5.0
47753,47753,48087,Baldwin County,13009,GA,13,2020-12-12,2637,6.0,10.428571428571429,70,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-12,-6.0,-9.0,,,-10.0,2.0
47754,47754,48088,Baldwin County,13009,GA,13,2020-12-13,2642,5.0,11.142857142857142,70,0.0,0.14285714285714285,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-13,-6.0,-7.0,,,-20.0,
47755,47755,48089,Baldwin County,13009,GA,13,2020-12-14,2658,16.0,9.714285714285714,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-14,0.0,-3.0,,,-20.0,6.0
47756,47756,48090,Baldwin County,13009,GA,13,2020-12-15,2673,15.0,10.285714285714286,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-15,1.0,0.0,,,-22.0,6.0
47757,47757,48091,Baldwin County,13009,GA,13,2020-12-16,2680,7.0,10.285714285714286,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-16,-7.0,-5.0,,,-21.0,9.0
47758,47758,48092,Baldwin County,13009,GA,13,2020-12-17,2691,11.0,10.142857142857142,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-17,1.0,0.0,,,-26.0,9.0
47759,47759,48093,Baldwin County,13009,GA,13,2020-12-18,2707,16.0,10.857142857142858,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-18,-3.0,-1.0,,,-20.0,6.0
47760,47760,48094,Baldwin County,13009,GA,13,2020-12-19,2719,12.0,11.714285714285715,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-19,-1.0,2.0,,,-11.0,2.0
47761,47761,48095,Baldwin County,13009,GA,13,2020-12-20,2725,6.0,11.857142857142858,70,0.0,0.0,44890,US,United States,Georgia,Baldwin County,,,13009.0,2020-12-20,3.0,-5.0,,,-17.0,
