,State,stateFIPS,Date,Total Cases,Incremental Cases,cases moving_avg
16916,OH,39,2020-12-18,605862,9684.0,9093.285714285714
16967,OH,39,2020-12-19,614429,8567.0,8709.714285714286
17018,OH,39,2020-12-20,622806,8377.0,8582.714285714286
3,AZ,4,2020-01-22,0,,
54,AZ,4,2020-01-23,0,0.0,
105,AZ,4,2020-01-24,0,0.0,
156,AZ,4,2020-01-25,0,0.0,
207,AZ,4,2020-01-26,1,1.0,
258,AZ,4,2020-01-27,1,0.0,
309,AZ,4,2020-01-28,1,0.0,
360,AZ,4,2020-01-29,1,0.0,0.14285714285714285
411,AZ,4,2020-01-30,1,0.0,0.14285714285714285
462,AZ,4,2020-01-31,1,0.0,0.14285714285714285
513,AZ,4,2020-02-01,1,0.0,0.14285714285714285
564,AZ,4,2020-02-02,1,0.0,0.0
615,AZ,4,2020-02-03,1,0.0,0.0
666,AZ,4,2020-02-04,1,0.0,0.0
717,AZ,4,2020-02-05,1,0.0,0.0
768,AZ,4,2020-02-06,1,0.0,0.0
819,AZ,4,2020-02-07,1,0.0,0.0
870,AZ,4,2020-02-08,1,0.0,0.0
921,AZ,4,2020-02-09,1,0.0,0.0
972,AZ,4,2020-02-10,1,0.0,0.0
1023,AZ,4,2020-02-11,1,0.0,0.0
1074,AZ,4,2020-02-12,1,0.0,0.0
1125,AZ,4,2020-02-13,1,0.0,0.0
1176,AZ,4,2020-02-14,1,0.0,0.0
1227,AZ,4,2020-02-15,1,0.0,0.0
1278,AZ,4,2020-02-16,1,0.0,0.0
1329,AZ,4,2020-02-17,1,0.0,0.0
1380,AZ,4,2020-02-18,1,0.0,0.0
1431,AZ,4,2020-02-19,1,0.0,0.0
1482,AZ,4,2020-02-20,1,0.0,0.0
1533,AZ,4,2020-02-21,1,0.0,0.0
1584,AZ,4,2020-02-22,1,0.0,0.0
1635,AZ,4,2020-02-23,1,0.0,0.0
1686,AZ,4,2020-02-24,1,0.0,0.0
1737,AZ,4,2020-02-25,1,0.0,0.0
1788,AZ,4,2020-02-26,1,0.0,0.0
1839,AZ,4,2020-02-27,1,0.0,0.0
1890,AZ,4,2020-02-28,1,0.0,0.0
1941,AZ,4,2020-02-29,1,0.0,0.0
1992,AZ,4,2020-03-01,1,0.0,0.0
2043,AZ,4,2020-03-02,1,0.0,0.0
2094,AZ,4,2020-03-03,1,0.0,0.0
2145,AZ,4,2020-03-04,1,0.0,0.0
2196,AZ,4,2020-03-05,1,0.0,0.0
2247,AZ,4,2020-03-06,2,1.0,0.14285714285714285
2298,AZ,4,2020-03-07,4,2.0,0.42857142857142855
2349,AZ,4,2020-03-08,4,0.0,0.42857142857142855
2400,AZ,4,2020-03-09,6,2.0,0.7142857142857143
2451,AZ,4,2020-03-10,6,0.0,0.7142857142857143
2502,AZ,4,2020-03-11,10,4.0,1.2857142857142858
2553,AZ,4,2020-03-12,10,0.0,1.2857142857142858
2604,AZ,4,2020-03-13,10,0.0,1.1428571428571428
2655,AZ,4,2020-03-14,12,2.0,1.1428571428571428
2706,AZ,4,2020-03-15,12,0.0,1.1428571428571428
2757,AZ,4,2020-03-16,18,6.0,1.7142857142857142
2808,AZ,4,2020-03-17,20,2.0,2.0
2859,AZ,4,2020-03-18,27,7.0,2.4285714285714284
2910,AZ,4,2020-03-19,44,17.0,4.857142857142857
2961,AZ,4,2020-03-20,63,19.0,7.571428571428571
3012,AZ,4,2020-03-21,103,40.0,13.0
3063,AZ,4,2020-03-22,152,49.0,20.0
3114,AZ,4,2020-03-23,234,82.0,30.857142857142858
3165,AZ,4,2020-03-24,326,92.0,43.714285714285715
3216,AZ,4,2020-03-25,401,75.0,53.42857142857143
3267,AZ,4,2020-03-26,508,107.0,66.28571428571429
3318,AZ,4,2020-03-27,663,155.0,85.71428571428571
3369,AZ,4,2020-03-28,773,110.0,95.71428571428571
3420,AZ,4,2020-03-29,919,146.0,109.57142857142857
3471,AZ,4,2020-03-30,1154,235.0,131.42857142857142
3522,AZ,4,2020-03-31,1289,135.0,137.57142857142858
3573,AZ,4,2020-04-01,1414,125.0,144.71428571428572
3624,AZ,4,2020-04-02,1596,182.0,155.42857142857142
3675,AZ,4,2020-04-03,1769,173.0,158.0
3726,AZ,4,2020-04-04,2018,249.0,177.85714285714286
3777,AZ,4,2020-04-05,2269,251.0,192.85714285714286
3828,AZ,4,2020-04-06,2456,187.0,186.0
3879,AZ,4,2020-04-07,2575,119.0,183.71428571428572
3930,AZ,4,2020-04-08,2726,151.0,187.42857142857142
3981,AZ,4,2020-04-09,3018,292.0,203.14285714285714
4032,AZ,4,2020-04-10,3111,93.0,191.71428571428572
4083,AZ,4,2020-04-11,3393,282.0,196.42857142857142
4134,AZ,4,2020-04-12,3539,146.0,181.42857142857142
4185,AZ,4,2020-04-13,3701,162.0,177.85714285714286
4236,AZ,4,2020-04-14,3798,97.0,174.71428571428572
4287,AZ,4,2020-04-15,3962,164.0,176.57142857142858
4338,AZ,4,2020-04-16,4234,272.0,173.71428571428572
4389,AZ,4,2020-04-17,4507,273.0,199.42857142857142
4440,AZ,4,2020-04-18,4718,211.0,189.28571428571428
4491,AZ,4,2020-04-19,4928,210.0,198.42857142857142
4542,AZ,4,2020-04-20,5064,136.0,194.71428571428572
4593,AZ,4,2020-04-21,5251,187.0,207.57142857142858
4644,AZ,4,2020-04-22,5459,208.0,213.85714285714286
4695,AZ,4,2020-04-23,5768,309.0,219.14285714285714
4746,AZ,4,2020-04-24,6043,275.0,219.42857142857142
4797,AZ,4,2020-04-25,6280,237.0,223.14285714285714
4848,AZ,4,2020-04-26,6526,246.0,228.28571428571428
4899,AZ,4,2020-04-27,6716,190.0,236.0
4950,AZ,4,2020-04-28,6948,232.0,242.42857142857142
5001,AZ,4,2020-04-29,7202,254.0,249.0
5052,AZ,4,2020-04-30,7648,446.0,268.57142857142856
5103,AZ,4,2020-05-01,7961,313.0,274.0
5154,AZ,4,2020-05-02,8364,403.0,297.7142857142857
5205,AZ,4,2020-05-03,8640,276.0,302.0
5256,AZ,4,2020-05-04,8919,279.0,314.7142857142857
5307,AZ,4,2020-05-05,9304,385.0,336.57142857142856
5358,AZ,4,2020-05-06,9706,402.0,357.7142857142857
5409,AZ,4,2020-05-07,9944,238.0,328.0
5460,AZ,4,2020-05-08,10526,582.0,366.42857142857144
5511,AZ,4,2020-05-09,10960,434.0,370.85714285714283
5562,AZ,4,2020-05-10,11118,158.0,354.0
5613,AZ,4,2020-05-11,11379,261.0,351.42857142857144
5664,AZ,4,2020-05-12,11735,356.0,347.2857142857143
5715,AZ,4,2020-05-13,12175,440.0,352.7142857142857
5766,AZ,4,2020-05-14,12673,498.0,389.85714285714283
5817,AZ,4,2020-05-15,13168,495.0,377.42857142857144
5868,AZ,4,2020-05-16,13631,463.0,381.57142857142856
5919,AZ,4,2020-05-17,13937,306.0,402.7142857142857
5970,AZ,4,2020-05-18,14170,233.0,398.7142857142857
6021,AZ,4,2020-05-19,14566,396.0,404.42857142857144
6072,AZ,4,2020-05-20,14897,331.0,388.85714285714283
6123,AZ,4,2020-05-21,15315,418.0,377.42857142857144
6174,AZ,4,2020-05-22,15607,292.0,348.42857142857144
6225,AZ,4,2020-05-23,16039,432.0,344.0
6276,AZ,4,2020-05-24,16339,300.0,343.14285714285717
6327,AZ,4,2020-05-25,16560,221.0,341.42857142857144
6378,AZ,4,2020-05-26,16782,222.0,316.57142857142856
6429,AZ,4,2020-05-27,17261,479.0,337.7142857142857
6480,AZ,4,2020-05-28,17763,502.0,349.7142857142857
6531,AZ,4,2020-05-29,18465,702.0,408.2857142857143
6582,AZ,4,2020-05-30,19255,790.0,459.42857142857144
6633,AZ,4,2020-05-31,20119,864.0,540.0
6684,AZ,4,2020-06-01,20123,4.0,509.0
6735,AZ,4,2020-06-02,21249,1126.0,638.1428571428571
6786,AZ,4,2020-06-03,22220,971.0,708.4285714285714
6837,AZ,4,2020-06-04,22753,533.0,712.8571428571429
6888,AZ,4,2020-06-05,24331,1578.0,838.0
6939,AZ,4,2020-06-06,25451,1120.0,885.1428571428571
6990,AZ,4,2020-06-07,26889,1438.0,967.1428571428571
7041,AZ,4,2020-06-08,27677,788.0,1079.142857142857
7092,AZ,4,2020-06-09,28296,619.0,1006.7142857142857
7143,AZ,4,2020-06-10,29852,1556.0,1090.2857142857142
7194,AZ,4,2020-06-11,31263,1411.0,1215.7142857142858
7245,AZ,4,2020-06-12,32918,1655.0,1226.7142857142858
7296,AZ,4,2020-06-13,34458,1540.0,1286.7142857142858
7347,AZ,4,2020-06-14,35691,1233.0,1257.4285714285713
7398,AZ,4,2020-06-15,36705,1014.0,1289.7142857142858
7449,AZ,4,2020-06-16,39097,2392.0,1543.0
7500,AZ,4,2020-06-17,40924,1827.0,1581.7142857142858
7551,AZ,4,2020-06-18,43443,2519.0,1740.0
7602,AZ,4,2020-06-19,46688,3245.0,1967.142857142857
7653,AZ,4,2020-06-20,49798,3110.0,2191.4285714285716
7704,AZ,4,2020-06-21,52390,2592.0,2385.5714285714284
7755,AZ,4,2020-06-22,54586,2196.0,2554.4285714285716
7806,AZ,4,2020-06-23,58353,3767.0,2750.8571428571427
7857,AZ,4,2020-06-24,59973,1620.0,2721.285714285714
7908,AZ,4,2020-06-25,63030,3057.0,2798.1428571428573
7959,AZ,4,2020-06-26,66458,3428.0,2824.285714285714
8010,AZ,4,2020-06-27,70051,3593.0,2893.285714285714
8061,AZ,4,2020-06-28,73908,3857.0,3074.0
8112,AZ,4,2020-06-29,74533,625.0,2849.5714285714284
8163,AZ,4,2020-06-30,79205,4672.0,2978.8571428571427
8214,AZ,4,2020-07-01,84092,4887.0,3445.5714285714284
8265,AZ,4,2020-07-02,87424,3332.0,3484.8571428571427
8316,AZ,4,2020-07-03,91857,4433.0,3628.4285714285716
8367,AZ,4,2020-07-04,94553,2696.0,3500.285714285714
8418,AZ,4,2020-07-05,98084,3531.0,3453.714285714286
8469,AZ,4,2020-07-06,101441,3357.0,3844.0
8520,AZ,4,2020-07-07,105094,3653.0,3698.4285714285716
8571,AZ,4,2020-07-08,108614,3520.0,3503.1428571428573
8622,AZ,4,2020-07-09,112671,4057.0,3606.714285714286
8673,AZ,4,2020-07-10,116892,4221.0,3576.4285714285716
8724,AZ,4,2020-07-11,119930,3038.0,3625.285714285714
8775,AZ,4,2020-07-12,122467,2537.0,3483.285714285714
8826,AZ,4,2020-07-13,123824,1357.0,3197.5714285714284
8877,AZ,4,2020-07-14,128097,4273.0,3286.1428571428573
8928,AZ,4,2020-07-15,131354,3257.0,3248.5714285714284
8979,AZ,4,2020-07-16,134611,3257.0,3134.285714285714
9030,AZ,4,2020-07-17,138523,3912.0,3090.1428571428573
9081,AZ,4,2020-07-18,141265,2742.0,3047.8571428571427
9132,AZ,4,2020-07-19,143619,2354.0,3021.714285714286
9183,AZ,4,2020-07-20,145182,1563.0,3051.1428571428573
9234,AZ,4,2020-07-21,148674,3492.0,2939.5714285714284
9285,AZ,4,2020-07-22,150609,1935.0,2750.714285714286
9336,AZ,4,2020-07-23,152944,2335.0,2619.0
9387,AZ,4,2020-07-24,156301,3357.0,2539.714285714286
9438,AZ,4,2020-07-25,160049,3748.0,2683.4285714285716
9489,AZ,4,2020-07-26,162003,1954.0,2626.285714285714
9540,AZ,4,2020-07-27,163825,1822.0,2663.285714285714
9591,AZ,4,2020-07-28,165934,2109.0,2465.714285714286
9642,AZ,4,2020-07-29,168266,2332.0,2522.4285714285716
9693,AZ,4,2020-07-30,170798,2532.0,2550.5714285714284
9744,AZ,4,2020-07-31,174010,3212.0,2529.8571428571427
9795,AZ,4,2020-08-01,177000,2990.0,2421.5714285714284
9846,AZ,4,2020-08-02,178467,1467.0,2352.0
9897,AZ,4,2020-08-03,179490,1023.0,2237.8571428571427
9948,AZ,4,2020-08-04,180498,1008.0,2080.5714285714284
9999,AZ,4,2020-08-05,182194,1696.0,1989.7142857142858
10050,AZ,4,2020-08-06,183645,1451.0,1835.2857142857142
10101,AZ,4,2020-08-07,185050,1405.0,1577.142857142857
10152,AZ,4,2020-08-08,186103,1053.0,1300.4285714285713
10203,AZ,4,2020-08-09,186923,820.0,1208.0
10254,AZ,4,2020-08-10,187521,598.0,1147.2857142857142
10305,AZ,4,2020-08-11,188737,1216.0,1177.0
10356,AZ,4,2020-08-12,189443,706.0,1035.5714285714287
10407,AZ,4,2020-08-13,190792,1349.0,1021.0
10458,AZ,4,2020-08-14,191721,929.0,953.0
10509,AZ,4,2020-08-15,192654,933.0,935.8571428571429
10560,AZ,4,2020-08-16,193537,883.0,944.8571428571429
10611,AZ,4,2020-08-17,194005,468.0,926.2857142857143
10662,AZ,4,2020-08-18,194917,912.0,882.8571428571429
10713,AZ,4,2020-08-19,195557,640.0,873.4285714285714
10764,AZ,4,2020-08-20,196280,723.0,784.0
10815,AZ,4,2020-08-21,196898,618.0,739.5714285714286
10866,AZ,4,2020-08-22,197872,974.0,745.4285714285714
10917,AZ,4,2020-08-23,198076,204.0,648.4285714285714
10968,AZ,4,2020-08-24,198386,310.0,625.8571428571429
11019,AZ,4,2020-08-25,199253,867.0,619.4285714285714
11070,AZ,4,2020-08-26,199459,206.0,557.4285714285714
11121,AZ,4,2020-08-27,200139,680.0,551.2857142857143
11172,AZ,4,2020-08-28,200658,519.0,537.1428571428571
11223,AZ,4,2020-08-29,201285,627.0,487.57142857142856
11274,AZ,4,2020-08-30,201661,376.0,512.1428571428571
11325,AZ,4,2020-08-31,201835,174.0,492.7142857142857
11376,AZ,4,2020-09-01,202342,507.0,441.2857142857143
11427,AZ,4,2020-09-02,202861,519.0,486.0
11478,AZ,4,2020-09-03,203953,1092.0,544.8571428571429
11529,AZ,4,2020-09-04,204680,727.0,574.5714285714286
11580,AZ,4,2020-09-05,205513,833.0,604.0
11631,AZ,4,2020-09-06,205765,252.0,586.2857142857143
11682,AZ,4,2020-09-07,205954,189.0,588.4285714285714
11733,AZ,4,2020-09-08,206044,90.0,528.8571428571429
11784,AZ,4,2020-09-09,206541,497.0,525.7142857142857
11835,AZ,4,2020-09-10,206993,452.0,434.2857142857143
11886,AZ,4,2020-09-11,207521,528.0,405.85714285714283
11937,AZ,4,2020-09-12,208126,605.0,373.2857142857143
11988,AZ,4,2020-09-13,208512,386.0,392.42857142857144
12039,AZ,4,2020-09-14,208725,213.0,395.85714285714283
12090,AZ,4,2020-09-15,209209,484.0,452.14285714285717
12141,AZ,4,2020-09-16,209907,698.0,480.85714285714283
12192,AZ,4,2020-09-17,211628,1721.0,662.1428571428571
12243,AZ,4,2020-09-18,212916,1288.0,770.7142857142857
12294,AZ,4,2020-09-19,213547,631.0,774.4285714285714
12345,AZ,4,2020-09-20,214016,469.0,786.2857142857143
12396,AZ,4,2020-09-21,214402,386.0,811.0
12447,AZ,4,2020-09-22,214842,440.0,804.7142857142857
12498,AZ,4,2020-09-23,215284,442.0,768.1428571428571
12549,AZ,4,2020-09-24,215852,568.0,603.4285714285714
12600,AZ,4,2020-09-25,216365,513.0,492.7142857142857
12651,AZ,4,2020-09-26,216822,457.0,467.85714285714283
12702,AZ,4,2020-09-27,217231,409.0,459.2857142857143
12753,AZ,4,2020-09-28,217507,276.0,443.57142857142856
12804,AZ,4,2020-09-29,218183,676.0,477.2857142857143
12855,AZ,4,2020-09-30,218507,324.0,460.42857142857144
12906,AZ,4,2020-10-01,219212,705.0,480.0
12957,AZ,4,2020-10-02,219763,551.0,485.42857142857144
13008,AZ,4,2020-10-03,220398,635.0,510.85714285714283
13059,AZ,4,2020-10-04,220752,354.0,503.0
13110,AZ,4,2020-10-05,221070,318.0,509.0
13161,AZ,4,2020-10-06,221931,861.0,535.4285714285714
13212,AZ,4,2020-10-07,222538,607.0,575.8571428571429
13263,AZ,4,2020-10-08,223400,862.0,598.2857142857143
13314,AZ,4,2020-10-09,224084,684.0,617.2857142857143
13365,AZ,4,2020-10-10,224970,886.0,653.1428571428571
13416,AZ,4,2020-10-11,225575,605.0,689.0
13467,AZ,4,2020-10-12,226050,475.0,711.4285714285714
13518,AZ,4,2020-10-13,226732,682.0,685.8571428571429
13569,AZ,4,2020-10-14,227635,903.0,728.1428571428571
13620,AZ,4,2020-10-15,228710,1075.0,758.5714285714286
13671,AZ,4,2020-10-16,229434,724.0,764.2857142857143
13722,AZ,4,2020-10-17,230406,972.0,776.5714285714286
13773,AZ,4,2020-10-18,231147,741.0,796.0
13824,AZ,4,2020-10-19,231863,716.0,830.4285714285714
13875,AZ,4,2020-10-20,232937,1074.0,886.4285714285714
13926,AZ,4,2020-10-21,233912,975.0,896.7142857142857
13977,AZ,4,2020-10-22,234906,994.0,885.1428571428571
14028,AZ,4,2020-10-23,235882,976.0,921.1428571428571
14079,AZ,4,2020-10-24,236772,890.0,909.4285714285714
14130,AZ,4,2020-10-25,238158,1386.0,1001.5714285714286
14181,AZ,4,2020-10-26,238963,805.0,1014.2857142857143
14232,AZ,4,2020-10-27,240120,1157.0,1026.142857142857
14283,AZ,4,2020-10-28,241165,1045.0,1036.142857142857
14334,AZ,4,2020-10-29,242480,1315.0,1082.0
14385,AZ,4,2020-10-30,244045,1565.0,1166.142857142857
14436,AZ,4,2020-10-31,245946,1901.0,1310.5714285714287
14487,AZ,4,2020-11-01,247473,1527.0,1330.7142857142858
14538,AZ,4,2020-11-02,248139,666.0,1310.857142857143
14589,AZ,4,2020-11-03,249818,1679.0,1385.4285714285713
14640,AZ,4,2020-11-04,250633,815.0,1352.5714285714287
14691,AZ,4,2020-11-05,252767,2134.0,1469.5714285714287
14742,AZ,4,2020-11-06,254764,1997.0,1531.2857142857142
14793,AZ,4,2020-11-07,257384,2620.0,1634.0
14844,AZ,4,2020-11-08,259264,1880.0,1684.4285714285713
14895,AZ,4,2020-11-09,259699,435.0,1651.4285714285713
14946,AZ,4,2020-11-10,263133,3434.0,1902.142857142857
14997,AZ,4,2020-11-11,265163,2030.0,2075.714285714286
15048,AZ,4,2020-11-12,266562,1399.0,1970.7142857142858
15099,AZ,4,2020-11-13,269577,3015.0,2116.1428571428573
15150,AZ,4,2020-11-14,273053,3476.0,2238.4285714285716
15201,AZ,4,2020-11-15,275435,2382.0,2310.1428571428573
15252,AZ,4,2020-11-16,276912,1477.0,2459.0
15303,AZ,4,2020-11-17,279896,2984.0,2394.714285714286
15354,AZ,4,2020-11-18,283102,3206.0,2562.714285714286
15405,AZ,4,2020-11-19,287225,4123.0,2951.8571428571427
15456,AZ,4,2020-11-20,291696,4471.0,3159.8571428571427
15507,AZ,4,2020-11-21,295334,3638.0,3183.0
15558,AZ,4,2020-11-22,299665,4331.0,3461.4285714285716
15609,AZ,4,2020-11-23,302324,2659.0,3630.285714285714
15660,AZ,4,2020-11-24,306868,4544.0,3853.1428571428573
15711,AZ,4,2020-11-25,310849,3981.0,3963.8571428571427
15762,AZ,4,2020-11-26,314326,3477.0,3871.5714285714284
15813,AZ,4,2020-11-27,318638,4312.0,3848.8571428571427
15864,AZ,4,2020-11-28,322774,4136.0,3920.0
15915,AZ,4,2020-11-29,325995,3221.0,3761.4285714285716
15966,AZ,4,2020-11-30,326817,822.0,3499.0
16017,AZ,4,2020-12-01,337139,10322.0,4324.428571428572
16068,AZ,4,2020-12-02,340979,3840.0,4304.285714285715
16119,AZ,4,2020-12-03,346421,5442.0,4585.0
16170,AZ,4,2020-12-04,352101,5680.0,4780.428571428572
16221,AZ,4,2020-12-05,358900,6799.0,5160.857142857143
16272,AZ,4,2020-12-06,364276,5376.0,5468.714285714285
16323,AZ,4,2020-12-07,365843,1567.0,5575.142857142857
16374,AZ,4,2020-12-08,378157,12314.0,5859.714285714285
16425,AZ,4,2020-12-09,382601,4444.0,5946.0
16476,AZ,4,2020-12-10,387529,4928.0,5872.571428571428
16527,AZ,4,2020-12-11,394512,6983.0,6058.714285714285
16578,AZ,4,2020-12-12,402589,8077.0,6241.285714285715
16629,AZ,4,2020-12-13,409264,6675.0,6426.857142857143
16680,AZ,4,2020-12-14,419931,10667.0,7726.857142857143
16731,AZ,4,2020-12-15,424382,4451.0,6603.571428571428
16782,AZ,4,2020-12-16,429219,4837.0,6659.714285714285
16833,AZ,4,2020-12-17,435036,5817.0,6786.714285714285
16884,AZ,4,2020-12-18,442671,7635.0,6879.857142857143
16935,AZ,4,2020-12-19,448231,5560.0,6520.285714285715
16986,AZ,4,2020-12-20,453597,5366.0,6333.285714285715
36,OK,40,2020-01-22,0,,
87,OK,40,2020-01-23,0,0.0,
138,OK,40,2020-01-24,0,0.0,
189,OK,40,2020-01-25,0,0.0,
240,OK,40,2020-01-26,0,0.0,
291,OK,40,2020-01-27,0,0.0,
342,OK,40,2020-01-28,0,0.0,
393,OK,40,2020-01-29,0,0.0,0.0
444,OK,40,2020-01-30,0,0.0,0.0
495,OK,40,2020-01-31,0,0.0,0.0
546,OK,40,2020-02-01,0,0.0,0.0
597,OK,40,2020-02-02,0,0.0,0.0
648,OK,40,2020-02-03,0,0.0,0.0
699,OK,40,2020-02-04,0,0.0,0.0
750,OK,40,2020-02-05,0,0.0,0.0
801,OK,40,2020-02-06,0,0.0,0.0
852,OK,40,2020-02-07,0,0.0,0.0
903,OK,40,2020-02-08,0,0.0,0.0
954,OK,40,2020-02-09,0,0.0,0.0
1005,OK,40,2020-02-10,0,0.0,0.0
1056,OK,40,2020-02-11,0,0.0,0.0
1107,OK,40,2020-02-12,0,0.0,0.0
1158,OK,40,2020-02-13,0,0.0,0.0
1209,OK,40,2020-02-14,0,0.0,0.0
1260,OK,40,2020-02-15,0,0.0,0.0
1311,OK,40,2020-02-16,0,0.0,0.0
1362,OK,40,2020-02-17,0,0.0,0.0
1413,OK,40,2020-02-18,0,0.0,0.0
1464,OK,40,2020-02-19,0,0.0,0.0
1515,OK,40,2020-02-20,0,0.0,0.0
1566,OK,40,2020-02-21,0,0.0,0.0
1617,OK,40,2020-02-22,0,0.0,0.0
1668,OK,40,2020-02-23,0,0.0,0.0
1719,OK,40,2020-02-24,0,0.0,0.0
1770,OK,40,2020-02-25,0,0.0,0.0
1821,OK,40,2020-02-26,0,0.0,0.0
1872,OK,40,2020-02-27,0,0.0,0.0
1923,OK,40,2020-02-28,0,0.0,0.0
1974,OK,40,2020-02-29,0,0.0,0.0
2025,OK,40,2020-03-01,0,0.0,0.0
2076,OK,40,2020-03-02,0,0.0,0.0
2127,OK,40,2020-03-03,0,0.0,0.0
2178,OK,40,2020-03-04,0,0.0,0.0
2229,OK,40,2020-03-05,0,0.0,0.0
2280,OK,40,2020-03-06,0,0.0,0.0
2331,OK,40,2020-03-07,1,1.0,0.14285714285714285
2382,OK,40,2020-03-08,1,0.0,0.14285714285714285
2433,OK,40,2020-03-09,2,1.0,0.2857142857142857
2484,OK,40,2020-03-10,2,0.0,0.2857142857142857
2535,OK,40,2020-03-11,2,0.0,0.2857142857142857
2586,OK,40,2020-03-12,3,1.0,0.42857142857142855
2637,OK,40,2020-03-13,4,1.0,0.5714285714285714
2688,OK,40,2020-03-14,4,0.0,0.42857142857142855
2739,OK,40,2020-03-15,8,4.0,1.0
2790,OK,40,2020-03-16,10,2.0,1.1428571428571428
2841,OK,40,2020-03-17,17,7.0,2.142857142857143
2892,OK,40,2020-03-18,29,12.0,3.857142857142857
2943,OK,40,2020-03-19,43,14.0,5.714285714285714
2994,OK,40,2020-03-20,49,6.0,6.428571428571429
3045,OK,40,2020-03-21,53,4.0,7.0
3096,OK,40,2020-03-22,67,14.0,8.428571428571429
3147,OK,40,2020-03-23,81,14.0,10.142857142857142
3198,OK,40,2020-03-24,106,25.0,12.714285714285714
3249,OK,40,2020-03-25,164,58.0,19.285714285714285
3300,OK,40,2020-03-26,243,79.0,28.571428571428573
3351,OK,40,2020-03-27,243,0.0,27.714285714285715
3402,OK,40,2020-03-28,377,134.0,46.285714285714285
3453,OK,40,2020-03-29,429,52.0,51.714285714285715
3504,OK,40,2020-03-30,480,51.0,57.0
3555,OK,40,2020-03-31,566,86.0,65.71428571428571
3606,OK,40,2020-04-01,720,154.0,79.42857142857143
3657,OK,40,2020-04-02,877,157.0,90.57142857142857
3708,OK,40,2020-04-03,987,110.0,106.28571428571429
3759,OK,40,2020-04-04,1157,170.0,111.42857142857143
3810,OK,40,2020-04-05,1251,94.0,117.42857142857143
3861,OK,40,2020-04-06,1325,74.0,120.71428571428571
3912,OK,40,2020-04-07,1468,143.0,128.85714285714286
3963,OK,40,2020-04-08,1522,54.0,114.57142857142857
4014,OK,40,2020-04-09,1681,159.0,114.85714285714286
4065,OK,40,2020-04-10,1789,108.0,114.57142857142857
4116,OK,40,2020-04-11,1866,77.0,101.28571428571429
4167,OK,40,2020-04-12,1968,102.0,102.42857142857143
4218,OK,40,2020-04-13,2061,93.0,105.14285714285714
4269,OK,40,2020-04-14,2177,116.0,101.28571428571429
4320,OK,40,2020-04-15,2261,84.0,105.57142857142857
4371,OK,40,2020-04-16,2355,94.0,96.28571428571429
4422,OK,40,2020-04-17,2355,0.0,80.85714285714286
4473,OK,40,2020-04-18,2355,0.0,69.85714285714286
4524,OK,40,2020-04-19,2355,0.0,55.285714285714285
4575,OK,40,2020-04-20,2355,0.0,42.0
4626,OK,40,2020-04-21,2805,450.0,89.71428571428571
4677,OK,40,2020-04-22,2893,88.0,90.28571428571429
4728,OK,40,2020-04-23,3015,122.0,94.28571428571429
4779,OK,40,2020-04-24,3015,0.0,94.28571428571429
4830,OK,40,2020-04-25,3192,177.0,119.57142857142857
4881,OK,40,2020-04-26,3251,59.0,128.0
4932,OK,40,2020-04-27,3279,28.0,132.0
4983,OK,40,2020-04-28,3408,129.0,86.14285714285714
5034,OK,40,2020-04-29,3473,65.0,82.85714285714286
5085,OK,40,2020-04-30,3617,144.0,86.0
5136,OK,40,2020-05-01,3748,131.0,104.71428571428571
5187,OK,40,2020-05-02,3851,103.0,94.14285714285714
5238,OK,40,2020-05-03,3971,120.0,102.85714285714286
5289,OK,40,2020-05-04,4043,72.0,109.14285714285714
5340,OK,40,2020-05-05,4122,79.0,102.0
5391,OK,40,2020-05-06,4197,75.0,103.42857142857143
5442,OK,40,2020-05-07,4325,128.0,101.14285714285714
5493,OK,40,2020-05-08,4416,91.0,95.42857142857143
5544,OK,40,2020-05-09,4479,63.0,89.71428571428571
5595,OK,40,2020-05-10,4577,98.0,86.57142857142857
5646,OK,40,2020-05-11,4603,26.0,80.0
5697,OK,40,2020-05-12,4725,122.0,86.14285714285714
5748,OK,40,2020-05-13,4851,126.0,93.42857142857143
5799,OK,40,2020-05-14,4959,108.0,90.57142857142857
5850,OK,40,2020-05-15,5082,123.0,95.14285714285714
5901,OK,40,2020-05-16,5237,155.0,108.28571428571429
5952,OK,40,2020-05-17,5308,71.0,104.42857142857143
6003,OK,40,2020-05-18,5395,87.0,113.14285714285714
6054,OK,40,2020-05-19,5487,92.0,108.85714285714286
6105,OK,40,2020-05-20,5532,45.0,97.28571428571429
6156,OK,40,2020-05-21,5678,146.0,102.71428571428571
6207,OK,40,2020-05-22,5849,171.0,109.57142857142857
6258,OK,40,2020-05-23,5955,106.0,102.57142857142857
6309,OK,40,2020-05-24,6033,78.0,103.57142857142857
6360,OK,40,2020-05-25,6088,55.0,99.0
6411,OK,40,2020-05-26,6134,46.0,92.42857142857143
6462,OK,40,2020-05-27,6224,90.0,98.85714285714286
6513,OK,40,2020-05-28,6268,44.0,84.28571428571429
6564,OK,40,2020-05-29,6336,68.0,69.57142857142857
6615,OK,40,2020-05-30,6418,82.0,66.14285714285714
6666,OK,40,2020-05-31,6418,0.0,55.0
6717,OK,40,2020-06-01,6526,108.0,62.57142857142857
6768,OK,40,2020-06-02,6689,163.0,79.28571428571429
6819,OK,40,2020-06-03,6804,115.0,82.85714285714286
6870,OK,40,2020-06-04,6904,100.0,90.85714285714286
